date,mean,count,event
2026-06-15,0.017708778,3,boll_break_up
2026-06-16,0.14796259,1,boll_break_up
2026-06-17,0.090806864,2,boll_break_up
2026-06-18,-0.013077603,2,boll_break_up
2026-06-22,0.08035214,5,boll_break_up
2026-06-24,0.026632193,2,boll_break_up
2026-06-25,0.09560427,3,boll_break_up
2026-06-30,-0.12430796,1,boll_break_up
2026-07-01,-0.06792143,2,boll_break_up
2026-07-02,0.037728257,1,boll_break_up
2026-07-06,-0.007851808,3,boll_break_up
2026-07-08,-0.03499234,1,boll_break_up
2026-07-09,-0.012475269,1,boll_break_up
2026-07-14,0.03845625,3,boll_break_up
2026-07-15,0.03176655,6,boll_break_up
2026-07-16,-0.013825981,2,boll_break_up
2026-07-20,-0.021037752,7,boll_break_up
2026-07-21,-0.016864404,1,boll_break_up
2026-07-22,0.03137057,4,boll_break_up
2026-07-23,0.0033892216,9,boll_break_up
2026-07-27,-0.015482321,3,boll_break_up
2026-07-28,-0.052367806,1,boll_break_up
2026-07-29,0.011312028,5,boll_break_up
2026-07-30,-0.04132716,7,boll_break_up
2026-08-03,-0.056557886,1,boll_break_up
2026-08-04,-0.017118705,1,boll_break_up
2026-08-05,-0.024003133,6,boll_break_up
2026-08-06,-0.024748208,2,boll_break_up
2026-08-07,-0.03642959,5,boll_break_up
2026-08-10,-0.019673033,3,boll_break_up
2026-08-11,-0.03554435,1,boll_break_up
2026-08-17,0.05558625,1,boll_break_up
2026-08-18,-0.035825655,2,boll_break_up
2026-08-19,-0.010536818,2,boll_break_up
2026-08-24,-0.035374053,1,boll_break_up
2026-08-25,0.0010751002,1,boll_break_up
2026-08-26,0.0039533647,2,boll_break_up
2026-08-27,-0.00751946,1,boll_break_up
2026-08-28,0.014530054,3,boll_break_up
2026-08-31,-0.01665305,2,boll_break_up
2026-09-01,-0.0037015863,3,boll_break_up
2026-09-02,0.06406842,1,boll_break_up
2026-09-03,-0.054306455,1,boll_break_up
2026-09-04,0.061687917,2,boll_break_up
2026-09-07,-0.024536228,1,boll_break_up
2026-09-08,0.0072961925,2,boll_break_up
2026-09-09,-0.049229193,3,boll_break_up
2015-01-05,-0.0048632417,4,break_hh60_vol
2015-01-06,0.051679064,4,break_hh60_vol
2015-01-13,0.08376713,1,break_hh60_vol
2015-01-15,-0.029480895,1,break_hh60_vol
2015-01-16,0.010589398,1,break_hh60_vol
2015-01-23,-0.100665435,1,break_hh60_vol
2015-02-04,0.14427945,1,break_hh60_vol
2015-02-12,-0.021046644,1,break_hh60_vol
2015-03-05,-0.063838474,1,break_hh60_vol
2015-03-10,-0.05227279,1,break_hh60_vol
2015-03-16,-0.022322468,2,break_hh60_vol
2015-03-17,-0.05963594,3,break_hh60_vol
2015-03-18,0.02067302,4,break_hh60_vol
2015-03-19,0.061032142,1,break_hh60_vol
2015-03-20,0.069297634,2,break_hh60_vol
2015-03-24,-0.028745092,2,break_hh60_vol
2015-03-25,0.031291064,1,break_hh60_vol
2015-03-26,-0.048313826,1,break_hh60_vol
2015-03-30,-0.036668252,5,break_hh60_vol
2015-04-01,-0.029791921,3,break_hh60_vol
2015-04-02,0.09675168,2,break_hh60_vol
2015-04-03,-0.044670634,1,break_hh60_vol
2015-04-07,0.06644834,3,break_hh60_vol
2015-04-09,0.08943227,1,break_hh60_vol
2015-04-13,-0.02467763,1,break_hh60_vol
2015-04-15,-0.007887669,1,break_hh60_vol
2015-04-16,-0.05060392,1,break_hh60_vol
2015-04-17,0.015702084,3,break_hh60_vol
2015-04-20,-0.101870224,2,break_hh60_vol
2015-04-21,-0.059624117,1,break_hh60_vol
2015-04-23,0.010081369,2,break_hh60_vol
2015-04-28,-0.06806176,2,break_hh60_vol
2015-05-13,0.292774,1,break_hh60_vol
2015-05-18,-0.02548042,1,break_hh60_vol
2015-05-20,0.1498483,1,break_hh60_vol
2015-05-21,-0.09424234,2,break_hh60_vol
2015-05-22,0.109443694,2,break_hh60_vol
2015-05-25,0.029786278,1,break_hh60_vol
2015-05-26,-0.08499504,2,break_hh60_vol
2015-05-27,-0.074406855,2,break_hh60_vol
2015-05-28,-0.1359775,1,break_hh60_vol
2015-06-02,0.28598762,1,break_hh60_vol
2015-06-03,0.0029746518,1,break_hh60_vol
2015-06-04,-0.0034903223,2,break_hh60_vol
2015-06-05,-0.026787896,2,break_hh60_vol
2015-06-08,-0.07445904,3,break_hh60_vol
2015-06-12,0.057196196,1,break_hh60_vol
2015-06-15,0.09296838,2,break_hh60_vol
2015-06-24,0.06780596,2,break_hh60_vol
2015-06-25,0.0072431713,1,break_hh60_vol
2015-06-29,-0.1036104,1,break_hh60_vol
2015-06-30,-0.12964877,1,break_hh60_vol
2015-10-30,-0.09116636,1,break_hh60_vol
2015-11-06,-0.041834824,1,break_hh60_vol
2015-11-13,-0.08557136,1,break_hh60_vol
2015-11-20,-0.084066115,1,break_hh60_vol
2015-11-26,-0.09242036,1,break_hh60_vol
2015-12-01,0.07253732,1,break_hh60_vol
2015-12-02,0.031888485,1,break_hh60_vol
2015-12-07,-0.04588569,1,break_hh60_vol
2015-12-09,-0.029154457,1,break_hh60_vol
2015-12-14,-0.02986188,1,break_hh60_vol
2015-12-18,0.029899275,1,break_hh60_vol
2015-12-21,-0.018224223,7,break_hh60_vol
2015-12-23,-0.0038176514,1,break_hh60_vol
2016-01-06,-0.15907156,1,break_hh60_vol
2016-03-28,-0.02881749,1,break_hh60_vol
2016-04-13,0.0118611455,1,break_hh60_vol
2016-05-03,0.007317776,2,break_hh60_vol
2016-05-04,-0.04558052,1,break_hh60_vol
2016-05-11,0.025898386,2,break_hh60_vol
2016-06-01,-0.014526496,1,break_hh60_vol
2016-06-03,0.04287777,2,break_hh60_vol
2016-06-06,0.04151837,1,break_hh60_vol
2016-06-07,0.030470502,1,break_hh60_vol
2016-06-20,0.015298468,1,break_hh60_vol
2016-06-27,-0.017135488,2,break_hh60_vol
2016-07-06,-0.0009821927,3,break_hh60_vol
2016-07-08,-0.024843609,1,break_hh60_vol
2016-07-12,0.025832307,4,break_hh60_vol
2016-07-13,0.027449407,2,break_hh60_vol
2016-07-14,-0.041028656,1,break_hh60_vol
2016-07-18,0.013104313,1,break_hh60_vol
2016-07-21,-0.051647265,1,break_hh60_vol
2016-07-25,-0.0926404,1,break_hh60_vol
2016-07-26,0.049224064,1,break_hh60_vol
2016-07-28,0.036988765,2,break_hh60_vol
2016-08-03,-0.026717067,2,break_hh60_vol
2016-08-08,0.015533257,1,break_hh60_vol
2016-08-10,0.039515447,1,break_hh60_vol
2016-08-12,-0.03521896,1,break_hh60_vol
2016-08-15,-0.0010874439,4,break_hh60_vol
2016-08-16,-0.001722163,2,break_hh60_vol
2016-08-17,-0.0010572709,1,break_hh60_vol
2016-08-19,-0.056074806,1,break_hh60_vol
2016-08-23,-0.044523623,1,break_hh60_vol
2016-08-24,-0.021404035,1,break_hh60_vol
2016-08-26,-0.0058925617,1,break_hh60_vol
2016-08-29,-0.0240961,1,break_hh60_vol
2016-08-30,-0.0069115376,1,break_hh60_vol
2016-09-06,0.018559549,2,break_hh60_vol
2016-09-07,0.008335512,4,break_hh60_vol
2016-09-13,-0.06879601,1,break_hh60_vol
2016-09-19,-0.029557545,1,break_hh60_vol
2016-10-10,0.016706545,1,break_hh60_vol
2016-10-12,0.0033303725,1,break_hh60_vol
2016-10-13,-0.016491076,2,break_hh60_vol
2016-10-24,-0.0033623367,2,break_hh60_vol
2016-10-25,0.024774402,3,break_hh60_vol
2016-10-31,-0.014594082,2,break_hh60_vol
2016-11-02,-0.033007726,2,break_hh60_vol
2016-11-03,0.023188066,1,break_hh60_vol
2016-11-07,-0.014711574,1,break_hh60_vol
2016-11-08,-0.0029343031,1,break_hh60_vol
2016-11-10,-0.012972368,2,break_hh60_vol
2016-11-11,0.0094471285,3,break_hh60_vol
2016-11-14,-0.0044553243,2,break_hh60_vol
2016-11-15,-0.040621497,2,break_hh60_vol
2016-11-18,-0.10056801,1,break_hh60_vol
2016-11-22,0.06941353,2,break_hh60_vol
2016-11-23,0.047726117,1,break_hh60_vol
2016-11-24,0.07026018,1,break_hh60_vol
2016-11-25,0.006945392,1,break_hh60_vol
2016-11-28,0.003838757,2,break_hh60_vol
2016-11-29,-0.018201305,1,break_hh60_vol
2016-12-01,-0.025959348,3,break_hh60_vol
2016-12-07,-0.0072283857,1,break_hh60_vol
2016-12-15,-0.030018032,1,break_hh60_vol
2017-01-03,0.007024698,1,break_hh60_vol
2017-01-04,0.04998155,1,break_hh60_vol
2017-01-09,-0.06384972,2,break_hh60_vol
2017-01-12,0.020581007,1,break_hh60_vol
2017-01-23,-0.08353832,1,break_hh60_vol
2017-01-24,-0.007279404,1,break_hh60_vol
2017-02-09,0.010035679,1,break_hh60_vol
2017-02-10,0.0046567274,2,break_hh60_vol
2017-02-13,0.029236462,2,break_hh60_vol
2017-02-20,-0.01088112,2,break_hh60_vol
2017-03-07,-0.0012365445,1,break_hh60_vol
2017-03-10,-0.00026049488,1,break_hh60_vol
2017-03-13,0.060893845,1,break_hh60_vol
2017-03-16,0.018709453,1,break_hh60_vol
2017-03-20,0.05374657,1,break_hh60_vol
2017-03-21,0.002480519,2,break_hh60_vol
2017-04-05,0.048742976,1,break_hh60_vol
2017-04-10,-0.02444771,1,break_hh60_vol
2017-04-11,-0.025759405,1,break_hh60_vol
2017-04-12,-0.046338595,1,break_hh60_vol
2017-04-19,0.054885592,2,break_hh60_vol
2017-04-20,-0.010176193,3,break_hh60_vol
2017-04-21,0.026393335,1,break_hh60_vol
2017-05-16,0.025732186,1,break_hh60_vol
2017-05-25,-0.01295449,1,break_hh60_vol
2017-06-07,0.00037951348,2,break_hh60_vol
2017-06-08,-0.009989251,3,break_hh60_vol
2017-06-09,0.018783562,1,break_hh60_vol
2017-06-12,-0.040051065,1,break_hh60_vol
2017-06-22,0.053163253,1,break_hh60_vol
2017-06-23,-0.032101266,2,break_hh60_vol
2017-06-26,-0.029505087,2,break_hh60_vol
2017-06-27,0.004396665,1,break_hh60_vol
2017-06-28,-0.015582291,1,break_hh60_vol
2017-06-29,0.045459878,1,break_hh60_vol
2017-07-03,0.053905167,1,break_hh60_vol
2017-07-06,-0.0052838605,1,break_hh60_vol
2017-07-10,0.14758049,1,break_hh60_vol
2017-07-11,-0.015967105,1,break_hh60_vol
2017-07-13,0.013481971,1,break_hh60_vol
2017-07-18,0.0025431216,1,break_hh60_vol
2017-07-19,-0.0018995175,6,break_hh60_vol
2017-07-20,0.016847318,1,break_hh60_vol
2017-07-26,-0.02530518,1,break_hh60_vol
2017-07-28,-0.021578543,3,break_hh60_vol
2017-07-31,-0.0004316247,1,break_hh60_vol
2017-08-01,-0.023935292,1,break_hh60_vol
2017-08-02,-0.006153738,1,break_hh60_vol
2017-08-09,-0.0190312,1,break_hh60_vol
2017-08-18,-0.021457365,1,break_hh60_vol
2017-08-28,0.0010457477,3,break_hh60_vol
2017-08-29,0.007513079,1,break_hh60_vol
2017-08-31,0.009227423,1,break_hh60_vol
2017-09-06,-0.042928644,1,break_hh60_vol
2017-09-07,0.0583699,1,break_hh60_vol
2017-09-11,0.045993365,1,break_hh60_vol
2017-09-14,0.032074157,1,break_hh60_vol
2017-09-19,0.014830399,1,break_hh60_vol
2017-09-20,-0.004613227,1,break_hh60_vol
2017-09-22,0.08912023,1,break_hh60_vol
2017-09-26,0.115610644,1,break_hh60_vol
2017-09-27,0.0027648248,1,break_hh60_vol
2017-09-28,0.033116333,4,break_hh60_vol
2017-10-09,0.009246802,4,break_hh60_vol
2017-10-13,-0.022368869,2,break_hh60_vol
2017-10-17,-0.0023397207,2,break_hh60_vol
2017-10-18,0.038062226,1,break_hh60_vol
2017-10-19,-0.031270757,1,break_hh60_vol
2017-10-24,-0.004841645,1,break_hh60_vol
2017-10-25,0.022949874,3,break_hh60_vol
2017-10-26,0.008355625,2,break_hh60_vol
2017-10-30,0.045820896,2,break_hh60_vol
2017-10-31,0.037892174,1,break_hh60_vol
2017-11-06,0.018160854,2,break_hh60_vol
2017-11-08,0.0602103,1,break_hh60_vol
2017-11-09,0.010055508,1,break_hh60_vol
2017-11-10,0.0060005113,1,break_hh60_vol
2017-11-13,-0.03766077,1,break_hh60_vol
2017-11-20,0.020315705,1,break_hh60_vol
2017-11-21,-0.02541318,3,break_hh60_vol
2017-11-28,-0.02035586,1,break_hh60_vol
2017-12-14,0.0026942557,1,break_hh60_vol
2017-12-19,0.008725025,1,break_hh60_vol
2017-12-22,-0.04804424,1,break_hh60_vol
2017-12-26,0.010023009,1,break_hh60_vol
2017-12-29,-0.0128399255,1,break_hh60_vol
2018-01-05,0.007590591,2,break_hh60_vol
2018-01-11,-0.15386459,1,break_hh60_vol
2018-01-15,-0.037360765,1,break_hh60_vol
2018-01-16,0.004284838,1,break_hh60_vol
2018-01-23,0.035266206,1,break_hh60_vol
2018-02-08,0.025390081,1,break_hh60_vol
2018-02-26,-0.0013296725,1,break_hh60_vol
2018-03-07,-0.02996421,1,break_hh60_vol
2018-04-16,-0.06695252,1,break_hh60_vol
2018-04-25,0.059477165,1,break_hh60_vol
2018-05-07,-0.031188508,1,break_hh60_vol
2018-05-10,-0.02379109,1,break_hh60_vol
2018-05-15,-0.03828466,1,break_hh60_vol
2018-05-16,0.027481828,2,break_hh60_vol
2018-05-28,0.042990446,2,break_hh60_vol
2018-06-04,0.012759026,1,break_hh60_vol
2018-06-12,0.0047919974,1,break_hh60_vol
2018-06-29,-0.062514424,1,break_hh60_vol
2018-07-02,0.023185963,1,break_hh60_vol
2018-07-13,-0.05266395,1,break_hh60_vol
2018-07-25,-0.004412748,1,break_hh60_vol
2018-08-07,-0.007288542,1,break_hh60_vol
2018-08-27,0.012286942,1,break_hh60_vol
2018-09-11,0.12891787,1,break_hh60_vol
2018-09-13,0.019235665,1,break_hh60_vol
2018-09-14,-0.010404633,1,break_hh60_vol
2018-09-21,-0.031961627,2,break_hh60_vol
2018-09-27,-0.011650875,1,break_hh60_vol
2018-09-28,0.056719467,1,break_hh60_vol
2018-11-13,-0.037044983,1,break_hh60_vol
2018-11-15,0.017374426,1,break_hh60_vol
2018-11-16,-0.0064512435,2,break_hh60_vol
2018-12-13,-0.017320048,1,break_hh60_vol
2019-01-07,-0.013974295,3,break_hh60_vol
2019-01-08,-0.057249773,1,break_hh60_vol
2019-01-09,-0.010186012,1,break_hh60_vol
2019-01-15,-0.06099485,1,break_hh60_vol
2019-01-16,0.124263704,1,break_hh60_vol
2019-01-17,-0.0015191194,1,break_hh60_vol
2019-01-25,0.042588647,1,break_hh60_vol
2019-02-11,0.008125679,3,break_hh60_vol
2019-02-12,0.058257937,3,break_hh60_vol
2019-02-13,0.01810319,3,break_hh60_vol
2019-02-18,-0.065860175,3,break_hh60_vol
2019-02-19,0.0224829,2,break_hh60_vol
2019-02-22,-0.033571854,4,break_hh60_vol
2019-02-25,0.0153062465,20,break_hh60_vol
2019-02-26,-0.036255054,1,break_hh60_vol
2019-03-04,-0.042436413,5,break_hh60_vol
2019-03-05,0.029508088,2,break_hh60_vol
2019-03-06,0.02349346,3,break_hh60_vol
2019-03-07,-0.02364894,1,break_hh60_vol
2019-03-12,-0.04064361,1,break_hh60_vol
2019-03-15,-0.028319549,2,break_hh60_vol
2019-03-18,-0.026819859,9,break_hh60_vol
2019-03-21,-0.11096416,1,break_hh60_vol
2019-03-25,-0.08722784,2,break_hh60_vol
2019-03-26,0.14541018,1,break_hh60_vol
2019-03-27,-0.07516771,1,break_hh60_vol
2019-03-28,-0.04462809,1,break_hh60_vol
2019-03-29,-0.03035608,2,break_hh60_vol
2019-04-01,0.002823415,3,break_hh60_vol
2019-04-02,-0.073790304,1,break_hh60_vol
2019-04-03,0.008672144,2,break_hh60_vol
2019-04-04,0.0407538,3,break_hh60_vol
2019-04-08,-0.006986972,3,break_hh60_vol
2019-04-09,-0.007411084,1,break_hh60_vol
2019-04-10,-0.033744536,1,break_hh60_vol
2019-04-16,0.0091050835,3,break_hh60_vol
2019-04-19,-0.04950156,1,break_hh60_vol
2019-04-26,0.038731035,2,break_hh60_vol
2019-07-17,-0.007186204,1,break_hh60_vol
2019-07-26,-0.063414395,1,break_hh60_vol
2019-08-12,-0.06146204,1,break_hh60_vol
2019-08-15,-0.058156982,1,break_hh60_vol
2019-08-20,0.019883882,1,break_hh60_vol
2019-08-22,0.05951449,1,break_hh60_vol
2019-08-26,-0.0575141,1,break_hh60_vol
2019-08-29,-0.010122452,1,break_hh60_vol
2019-09-02,-0.025942128,2,break_hh60_vol
2019-09-09,-0.056601103,1,break_hh60_vol
2019-09-11,-0.022707582,2,break_hh60_vol
2019-09-17,0.017966196,1,break_hh60_vol
2019-09-20,0.0658364,1,break_hh60_vol
2019-10-08,-0.017586222,1,break_hh60_vol
2019-10-09,-0.016726654,1,break_hh60_vol
2019-10-14,-0.007395439,1,break_hh60_vol
2019-10-16,0.05883301,1,break_hh60_vol
2019-10-29,0.03654516,1,break_hh60_vol
2019-10-31,-0.020340776,1,break_hh60_vol
2019-11-01,-0.012278075,5,break_hh60_vol
2019-11-13,-0.04919857,2,break_hh60_vol
2019-11-25,-0.007878333,2,break_hh60_vol
2019-12-05,0.019304786,1,break_hh60_vol
2019-12-11,-0.02199922,3,break_hh60_vol
2019-12-16,0.03673846,3,break_hh60_vol
2019-12-17,0.025242712,1,break_hh60_vol
2019-12-20,-0.08307611,1,break_hh60_vol
2019-12-24,0.01468204,2,break_hh60_vol
2019-12-25,0.11482392,2,break_hh60_vol
2019-12-26,-0.09490289,1,break_hh60_vol
2019-12-27,0.03463992,3,break_hh60_vol
2019-12-30,-0.021131655,3,break_hh60_vol
2019-12-31,-0.00722499,1,break_hh60_vol
2020-01-02,-0.005390598,3,break_hh60_vol
2020-01-03,-0.0059509985,4,break_hh60_vol
2020-01-06,0.045131143,2,break_hh60_vol
2020-01-07,-0.012136817,1,break_hh60_vol
2020-01-08,-0.038888022,2,break_hh60_vol
2020-01-10,0.021718029,1,break_hh60_vol
2020-01-15,-0.02178798,1,break_hh60_vol
2020-01-20,0.07706259,1,break_hh60_vol
2020-02-05,-0.075460225,1,break_hh60_vol
2020-02-06,-0.014648051,1,break_hh60_vol
2020-02-17,0.0771547,2,break_hh60_vol
2020-02-19,-0.044358782,1,break_hh60_vol
2020-02-20,-0.042808816,2,break_hh60_vol
2020-02-27,0.12355087,1,break_hh60_vol
2020-03-13,-0.0088837,1,break_hh60_vol
2020-03-17,-0.0013389662,1,break_hh60_vol
2020-04-16,0.0034662995,1,break_hh60_vol
2020-04-22,0.031177683,1,break_hh60_vol
2020-04-29,-0.08169179,1,break_hh60_vol
2020-05-11,-0.014202556,1,break_hh60_vol
2020-05-13,-0.031709865,1,break_hh60_vol
2020-05-14,-0.0697147,1,break_hh60_vol
2020-05-19,0.004748963,1,break_hh60_vol
2020-06-01,0.0010959925,2,break_hh60_vol
2020-06-04,-0.12612781,1,break_hh60_vol
2020-06-05,-0.004513574,1,break_hh60_vol
2020-06-08,-0.024390338,1,break_hh60_vol
2020-06-09,0.05879314,1,break_hh60_vol
2020-06-10,0.047626656,1,break_hh60_vol
2020-06-12,-0.014123391,1,break_hh60_vol
2020-06-15,0.01175284,1,break_hh60_vol
2020-06-17,-0.05449932,1,break_hh60_vol
2020-06-19,0.079184525,2,break_hh60_vol
2020-06-22,-0.042400565,1,break_hh60_vol
2020-06-24,0.11218977,1,break_hh60_vol
2020-07-01,-0.048542164,4,break_hh60_vol
2020-07-02,0.02181847,8,break_hh60_vol
2020-07-03,-0.014277611,4,break_hh60_vol
2020-07-06,0.00066871545,15,break_hh60_vol
2020-07-07,-0.0024743564,1,break_hh60_vol
2020-07-08,-0.053889815,1,break_hh60_vol
2020-07-10,-0.025034042,3,break_hh60_vol
2020-07-13,0.057754144,2,break_hh60_vol
2020-07-14,0.06991942,2,break_hh60_vol
2020-07-15,0.037241865,1,break_hh60_vol
2020-07-20,-0.046454176,2,break_hh60_vol
2020-07-21,0.1155031,1,break_hh60_vol
2020-07-22,-0.029277878,2,break_hh60_vol
2020-07-24,-0.005175464,1,break_hh60_vol
2020-07-28,-0.092914276,1,break_hh60_vol
2020-08-03,-0.024600763,2,break_hh60_vol
2020-08-05,-0.0034616124,2,break_hh60_vol
2020-08-06,-0.060552258,1,break_hh60_vol
2020-08-12,-0.07904724,1,break_hh60_vol
2020-08-14,0.018308297,1,break_hh60_vol
2020-08-19,0.05903469,1,break_hh60_vol
2020-08-31,-0.008411575,1,break_hh60_vol
2020-09-02,-0.0424517,3,break_hh60_vol
2020-09-10,0.06105808,1,break_hh60_vol
2020-09-18,-0.0593598,1,break_hh60_vol
2020-09-23,-0.05943158,1,break_hh60_vol
2020-09-30,-0.08557175,1,break_hh60_vol
2020-10-12,-0.018296907,1,break_hh60_vol
2020-10-15,0.07075321,1,break_hh60_vol
2020-10-20,0.0652383,2,break_hh60_vol
2020-10-22,0.13132632,1,break_hh60_vol
2020-10-28,0.12798354,1,break_hh60_vol
2020-10-29,0.020689433,2,break_hh60_vol
2020-11-02,-0.0068930485,3,break_hh60_vol
2020-11-03,0.21516497,1,break_hh60_vol
2020-11-04,0.039739482,1,break_hh60_vol
2020-11-09,-0.049195938,1,break_hh60_vol
2020-11-12,-0.015961368,1,break_hh60_vol
2020-11-13,-0.008099703,1,break_hh60_vol
2020-11-16,-0.021555852,1,break_hh60_vol
2020-11-17,-0.010194378,2,break_hh60_vol
2020-11-18,0.0058691055,2,break_hh60_vol
2020-11-20,-0.06442736,1,break_hh60_vol
2020-11-23,-0.0088944435,3,break_hh60_vol
2020-12-01,0.027810074,2,break_hh60_vol
2020-12-02,-0.088763,2,break_hh60_vol
2020-12-14,-0.002743924,1,break_hh60_vol
2020-12-22,-0.11951769,1,break_hh60_vol
2020-12-25,-0.062985346,1,break_hh60_vol
2020-12-30,0.002931632,1,break_hh60_vol
2021-01-04,0.057738554,4,break_hh60_vol
2021-01-12,0.009062307,1,break_hh60_vol
2021-01-13,-0.0101965545,2,break_hh60_vol
2021-01-21,-0.09130698,1,break_hh60_vol
2021-01-22,-0.17350906,1,break_hh60_vol
2021-01-27,0.20821989,1,break_hh60_vol
2021-01-29,0.0752878,1,break_hh60_vol
2021-02-02,0.06201876,1,break_hh60_vol
2021-02-09,-0.00032332167,4,break_hh60_vol
2021-02-23,0.03480792,1,break_hh60_vol
2021-02-25,-0.005288701,1,break_hh60_vol
2021-03-03,0.04968357,1,break_hh60_vol
2021-03-05,0.17936137,1,break_hh60_vol
2021-03-11,-0.0916233,1,break_hh60_vol
2021-03-12,0.01348773,1,break_hh60_vol
2021-03-22,-0.00637289,2,break_hh60_vol
2021-03-31,-0.070574865,1,break_hh60_vol
2021-04-09,0.033153743,1,break_hh60_vol
2021-04-12,-0.062626496,1,break_hh60_vol
2021-04-15,0.0031397827,1,break_hh60_vol
2021-04-21,-0.12369148,1,break_hh60_vol
2021-04-22,0.018071614,1,break_hh60_vol
2021-04-26,0.05299801,1,break_hh60_vol
2021-04-30,0.070058696,1,break_hh60_vol
2021-05-07,-0.040783674,2,break_hh60_vol
2021-05-10,-0.10129515,1,break_hh60_vol
2021-05-13,-0.041484766,1,break_hh60_vol
2021-05-14,-0.1296976,1,break_hh60_vol
2021-05-25,-0.027768137,3,break_hh60_vol
2021-05-28,0.009238082,1,break_hh60_vol
2021-06-02,-0.04238881,1,break_hh60_vol
2021-06-03,-0.007184049,1,break_hh60_vol
2021-06-04,-0.07210226,1,break_hh60_vol
2021-06-07,0.102353506,2,break_hh60_vol
2021-06-22,0.023639463,1,break_hh60_vol
2021-07-01,-0.14236858,1,break_hh60_vol
2021-07-02,-0.13971041,1,break_hh60_vol
2021-07-09,-0.08510262,1,break_hh60_vol
2021-07-13,0.0457162,1,break_hh60_vol
2021-07-16,-0.036810685,1,break_hh60_vol
2021-07-19,-0.030571178,1,break_hh60_vol
2021-07-20,-0.013382673,1,break_hh60_vol
2021-07-22,0.09659845,2,break_hh60_vol
2021-07-23,0.03698256,1,break_hh60_vol
2021-08-02,0.045668654,1,break_hh60_vol
2021-08-03,0.09824379,1,break_hh60_vol
2021-08-05,0.073774874,2,break_hh60_vol
2021-08-06,-0.11254315,1,break_hh60_vol
2021-08-10,-0.003926459,1,break_hh60_vol
2021-08-12,0.016525507,1,break_hh60_vol
2021-08-13,0.08229183,2,break_hh60_vol
2021-08-16,0.050096,1,break_hh60_vol
2021-08-18,-0.034310393,2,break_hh60_vol
2021-08-19,-0.07843141,1,break_hh60_vol
2021-08-25,-0.009008495,2,break_hh60_vol
2021-08-27,-0.0014987607,1,break_hh60_vol
2021-08-31,-0.022155806,1,break_hh60_vol
2021-09-01,0.049934287,2,break_hh60_vol
2021-09-03,0.04581324,2,break_hh60_vol
2021-09-08,-0.0070133507,2,break_hh60_vol
2021-09-09,-0.025691755,1,break_hh60_vol
2021-09-13,0.009228314,1,break_hh60_vol
2021-09-23,0.010839794,1,break_hh60_vol
2021-10-15,0.050267655,1,break_hh60_vol
2021-11-09,-0.057635773,1,break_hh60_vol
2021-11-18,-0.026392248,1,break_hh60_vol
2021-11-24,0.0040579336,1,break_hh60_vol
2021-11-30,-0.015850568,1,break_hh60_vol
2021-12-03,-0.0039627347,1,break_hh60_vol
2021-12-08,0.2182609,1,break_hh60_vol
2021-12-09,0.0018337513,1,break_hh60_vol
2021-12-16,0.051332913,2,break_hh60_vol
2021-12-17,-0.04409069,1,break_hh60_vol
2021-12-21,0.08241233,1,break_hh60_vol
2021-12-31,-0.009102898,1,break_hh60_vol
2022-01-04,0.022803942,1,break_hh60_vol
2022-01-05,-0.024850305,1,break_hh60_vol
2022-01-17,-0.031345293,1,break_hh60_vol
2022-02-09,-0.005648245,1,break_hh60_vol
2022-02-18,-0.013476492,1,break_hh60_vol
2022-03-03,0.0049485713,2,break_hh60_vol
2022-04-15,-0.036500588,1,break_hh60_vol
2022-05-27,-0.0031211562,1,break_hh60_vol
2022-05-30,0.01587084,1,break_hh60_vol
2022-06-02,-0.006125965,1,break_hh60_vol
2022-06-06,0.005941873,1,break_hh60_vol
2022-06-10,-0.02005822,1,break_hh60_vol
2022-06-13,0.08763879,1,break_hh60_vol
2022-06-14,0.013934225,2,break_hh60_vol
2022-06-15,0.15153493,1,break_hh60_vol
2022-06-17,-0.045342363,1,break_hh60_vol
2022-06-23,-0.052104667,1,break_hh60_vol
2022-06-24,-0.051104672,1,break_hh60_vol
2022-06-28,-0.06495062,1,break_hh60_vol
2022-06-30,-0.05553478,2,break_hh60_vol
2022-07-01,0.09910973,3,break_hh60_vol
2022-07-07,-0.002635248,1,break_hh60_vol
2022-07-18,-0.03250757,1,break_hh60_vol
2022-07-20,-0.10488779,1,break_hh60_vol
2022-07-28,0.06407736,1,break_hh60_vol
2022-08-05,0.029443663,1,break_hh60_vol
2022-08-09,0.007330153,1,break_hh60_vol
2022-08-11,0.02645089,2,break_hh60_vol
2022-08-12,-0.035780385,2,break_hh60_vol
2022-08-24,-0.119497694,1,break_hh60_vol
2022-08-26,-0.010896781,1,break_hh60_vol
2022-09-07,-0.13177933,1,break_hh60_vol
2022-09-09,0.05161712,1,break_hh60_vol
2022-09-27,-0.011731166,1,break_hh60_vol
2022-10-18,0.004022762,1,break_hh60_vol
2022-10-27,0.037392076,1,break_hh60_vol
2022-11-01,-0.060447678,1,break_hh60_vol
2022-11-04,0.038741358,1,break_hh60_vol
2022-11-14,0.024988733,1,break_hh60_vol
2022-11-29,-0.0068514263,2,break_hh60_vol
2022-12-05,-0.035253424,2,break_hh60_vol
2022-12-06,-0.013165082,1,break_hh60_vol
2022-12-12,-0.04413112,1,break_hh60_vol
2022-12-30,-0.063164935,1,break_hh60_vol
2023-01-03,0.023566598,1,break_hh60_vol
