event,label,hint,regime,horizon,n_events,n_dates,mean_fwd,mean_cost,mean_net,win_net,mean_excess,median_excess,win_excess,net_excess,t_full,is_mean,t_is,oos_mean,t_oos,n_oos_events,year_consistency,n_years
close_x_ma60_dn,收盘跌破 MA60,sell,bull,5,1980,846,0.0031730446,0.002369101,0.0008039437695653319,0.4722222222222222,0.0002692453148557259,-0.004161043092608452,0.4484848484848485,-0.0020998556115882083,-0.6995418556087886,-0.0011998965555530137,-1.0174654604860736,6.656280520814847e-06,0.003596308785247745,819,0.5,12
close_x_ma60_dn,收盘跌破 MA60,sell,bull,10,1980,846,0.005687528,0.002369101,0.0033184269835137364,0.47373737373737373,0.0003661197327392533,-0.007022322155535221,0.42424242424242425,-0.0020029811937046812,-0.4004616630802213,-0.002154185040987403,-1.085840347138606,0.001566484589479085,0.5455765832893018,819,0.5833333333333334,12
close_x_ma60_dn,收盘跌破 MA60,sell,bull,20,1980,846,0.007418283,0.0023655656,0.0050527172226462755,0.4691919191919192,-0.00011228209066279985,-0.011347366496920586,0.4166666666666667,-0.002477847716613494,-0.4359741949547801,-0.0052029800639715644,-1.962392414651861,0.004060269947900348,0.5692987685967018,819,0.5833333333333334,12
close_x_ma60_dn,收盘跌破 MA60,sell,bear,1,1800,767,3.0455789e-05,0.0023744,-0.002343944377579545,0.45444444444444443,-0.0004500060566270905,-0.0014849449507892132,0.4577777777777778,-0.0028244059756899432,-0.511877167578318,0.00019525918073122757,0.18460653894375684,-0.0008253827198245917,-1.1177605739708762,933,0.5833333333333334,12
close_x_ma60_dn,收盘跌破 MA60,sell,bear,3,1795,765,-0.003511811,0.0023745403,-0.005886351008601824,0.43454038997214484,-0.0018240893771636823,-0.0037041669711470604,0.4401114206128134,-0.0041986296931046585,-2.4559198256286305,0.0002706197709294191,0.16357200343925082,-0.005538645785911035,-3.9711805325168292,928,0.75,12
close_x_ma60_dn,收盘跌破 MA60,sell,bear,5,1785,763,-0.003144946,0.0023745492,-0.005519494818192052,0.46218487394957986,-0.0016605890082411927,-0.004074305295944214,0.45210084033613446,-0.004035138171746628,-1.610815242310033,0.0017940776822279322,0.9591535377744727,-0.005897360923071857,-3.3857744689186724,918,0.6666666666666666,12
close_x_ma60_dn,收盘跌破 MA60,sell,bear,10,1774,758,-0.00040596165,0.0023713699,-0.0027773317926388895,0.47237880496054113,-0.0014883489189186504,-0.006317296531051397,0.44701240135287484,-0.003859718779984992,-1.3696892410734298,0.0029690124762356556,0.8881909975505934,-0.009201282042189507,-3.127132115211841,907,0.6666666666666666,12
close_x_ma60_dn,收盘跌破 MA60,sell,bear,20,1754,749,0.00068505126,0.0023753364,-0.0016902851348940895,0.44982896237172176,-0.003223241506353607,-0.011905749794095755,0.4281641961231471,-0.005598577870265235,-1.8559488301163942,-0.004938516584436678,-0.9484545949890941,-0.007412310810382109,-1.8096472926062963,887,0.75,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,any,1,3087,1617,0.001268926,0.0023781923,-0.001109266418377427,0.42014901198574667,0.0010735091514656365,-0.0012336827348917723,0.4667962423064464,-0.0013046831131210506,1.7729819346928393,0.0012766938158333564,1.8168789329655226,0.00033721455856941843,0.49704137822949046,1342,0.5833333333333334,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,any,3,3085,1616,0.0025401043,0.0023784244,0.00016167954399006675,0.4622366288492707,0.0018168767197429304,-0.003009071573615074,0.4567260940032415,-0.0005615476769954796,2.206517599480497,0.002369292498841513,2.065939706047795,0.0011587550871092745,0.9395536255216178,1340,0.6666666666666666,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,any,5,3084,1615,0.0029677758,0.0023785408,0.0005892346028229701,0.4588197146562905,0.0019450162043046066,-0.0035762060433626175,0.45622568093385213,-0.00043352460775563035,0.9388175753394818,0.0008145948399323175,0.5459815844414093,0.0013966657450719703,0.811844166769241,1339,0.5,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,any,10,3076,1610,0.0069083925,0.0023791417,0.004529251103390551,0.48439531859557866,0.002165460472278417,-0.005000706762075424,0.4606631989596879,-0.00021368127567309055,0.5399051590891744,0.0022773083585389225,1.1106714820363213,-0.0011841387186313306,-0.5125889589964543,1331,0.4166666666666667,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,any,20,3061,1603,0.006231673,0.0023786114,0.003853061561227903,0.4652074485462267,0.0007836943996518884,-0.008953236043453217,0.4465860829794185,-0.0015949169600933755,0.3569242818642664,0.0033762863684471517,1.0826160678895538,-0.002760637333478066,-0.8147661182420682,1316,0.5,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bull,1,2279,1074,0.0018348673,0.002378473,-0.000543605782286469,0.42694164107064503,0.0013677111527804463,-0.0013689242769032717,0.46248354541465553,-0.0010107619055624874,2.177043296560549,0.0019085475198204584,2.3929996840046113,0.0003025070171564987,0.33771769389614076,908,0.6666666666666666,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bull,3,2279,1074,0.003757738,0.002378473,0.0013792649872873095,0.4778411584028083,0.0022720569899573268,-0.002949594520032406,0.45897323387450634,-0.00010641606838560688,2.5312745967453987,0.0025825339214682348,1.9936526067807552,0.002567598099507444,1.5602369886514775,908,0.75,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bull,5,2279,1074,0.0054143285,0.002378473,0.0030358548472165393,0.4708205353225099,0.0034138818028104662,-0.002919765654951334,0.45897323387450634,0.0010354087444675326,2.6831358008832393,0.0026493451888796077,1.6992404378135686,0.004977825972597344,2.1375359330219146,908,0.9166666666666666,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bull,10,2279,1074,0.0094828345,0.002378473,0.007104360957891721,0.48924967090829313,0.003682942921643118,-0.005447083152830601,0.451952610794208,0.0013044698633001843,2.0720459599837575,0.003496471360366006,1.6464942708767187,0.003527772309839781,1.258975622245654,908,0.8333333333333334,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bull,20,2279,1074,0.006207391,0.0023754016,0.0038319898743986755,0.46336112329969287,0.0009717489380741712,-0.011051618494093418,0.43659499780605526,-0.0014036526184176806,0.9908213932362352,0.003985779653893496,1.223248892671092,-0.0001017346787746602,-0.02699157803756663,908,0.5833333333333334,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bear,1,808,543,-0.0003273363,0.0023774009,-0.002704737445173582,0.400990099009901,0.00024369929874725618,-0.000730022497009486,0.47896039603960394,-0.0021337015744816515,0.03694229898663254,-0.00034498394154798936,-0.23785513423999843,0.00038667280508282887,0.38382451211117136,434,0.4166666666666667,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bear,3,806,542,-0.0009028085,0.0023782877,-0.0032810961697499036,0.41811414392059554,0.0005298347398190974,-0.003417281899601221,0.45037220843672454,-0.0018484529853314878,0.3029476909013343,0.001821999874229204,0.7820626470713521,-0.0008560419091160641,-0.4771987769164164,432,0.4166666666666667,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bear,5,805,541,-0.003958551,0.002378733,-0.006337284076646525,0.4248447204968944,-0.0022134244155647778,-0.005329243838787079,0.4484472049689441,-0.004592157312906029,-1.8184429153175665,-0.0038943651811301195,-1.1446745040294874,-0.0037432009124194836,-1.4886663252319463,431,0.75,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bear,10,797,536,-0.00045315176,0.002381054,-0.0028342060589785435,0.47051442910915936,-0.002173739655829681,-0.0017051342874765396,0.48557089084065247,-0.004554793641857518,-1.3778644496366268,-0.0008517221594583456,-0.17099769440288914,-0.008070777914089108,-1.9277051661653029,423,0.75,12
ma_bull_align,均线多头排列形成（5>10>20>60）,buy,bear,20,782,529,0.006302438,0.0023879667,0.003914471247012827,0.47058823529411764,0.0002356428739941105,-0.004997268319129944,0.47570332480818417,-0.0021523238538438097,-0.5454281401283143,0.0018119975179669886,0.2659073316433316,-0.006748991315533176,-1.1556934034255404,408,0.6666666666666666,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,any,1,3211,1540,0.0001383196,0.0023738304,-0.002235510983075801,0.44316412332606664,-0.0003796539339940265,-0.0011125202290713787,0.4574898785425101,-0.002753484349302502,-1.6920906157029327,-0.0006713675533939841,-1.3629433173718282,-0.0005144416190072544,-1.0093986894049167,1473,0.6666666666666666,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,any,3,3206,1539,0.0019384323,0.0023735713,-0.0004351392116832125,0.47317529631940114,-0.00035572671664806685,-0.0025672405026853085,0.44759825327510916,-0.002729297991450156,-1.2640986495378386,-0.0011813079621977526,-1.2059909523761976,-0.0005021898106886398,-0.5197286047764197,1468,0.5833333333333334,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,any,5,3200,1537,0.004458001,0.002373903,0.0020840973305621445,0.4959375,0.00015184997386313625,-0.0031112004071474075,0.451875,-0.002222053084606159,-0.27060290965862727,-0.0003105787667393574,-0.24059323664154308,-0.00017907110893246994,-0.13430950626865867,1462,0.5833333333333334,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,any,10,3191,1533,0.007659894,0.0023739391,0.0052859550482033365,0.5036038859291758,0.00020478324828330618,-0.004302847199141979,0.45502977123158883,-0.0021691558989357556,-0.002323443490946386,-0.00023068363258935902,-0.11934462546603537,0.00027788686346809133,0.1541850709461037,1453,0.5,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,any,20,3173,1524,0.009439113,0.002374431,0.0070646814266274215,0.4951150330917113,-0.0012155143173001742,-0.009032159112393856,0.43649543019224707,-0.003589945202838633,-0.15378790534522543,0.0008951627951782203,0.24808881713452863,-0.0019497547332214453,-0.6584973655911511,1435,0.5833333333333334,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bull,1,1022,619,-0.0004475417,0.00235,-0.002797541642566852,0.3943248532289628,-0.0003747592252768474,-0.00176217220723629,0.4315068493150685,-0.0027247591913767055,-0.3772661150295749,0.0001788541372956682,0.2744667341689381,-0.000782054387005368,-0.811399116044526,435,0.5833333333333334,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bull,3,1022,619,-0.0016646385,0.00235,-0.004014638588389467,0.4197651663405088,-0.0019315995707747538,-0.00424403022043407,0.40313111545988256,-0.004281599536874612,-2.20309156946068,-0.0016957891668103746,-1.353408441926703,-0.003107645588176115,-1.7814515603303498,435,0.6666666666666666,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bull,5,1022,619,-0.0008565649,0.00235,-0.003206564933530906,0.4471624266144814,-0.0019556396155469592,-0.005541421473026276,0.4158512720156556,-0.0043056395816468175,-1.5184785151459894,-0.0009334353091596165,-0.4752150615245686,-0.004329028481040592,-1.8436035578116656,435,0.75,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bull,10,1022,619,-4.9252798e-05,0.00235,-0.0023992524969613876,0.4334637964774951,-0.0020589107781267724,-0.00817885110154748,0.4197651663405088,-0.00440891074422663,-0.7973477267106153,-0.00044535727515077094,-0.14443334235195301,-0.003618177024372952,-1.2929001182280009,435,0.6666666666666666,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bull,20,1022,619,0.00377114,0.002345597,0.0014255425408000715,0.45107632093933464,-0.0029211247966573766,-0.01071898266673088,0.4158512720156556,-0.005266721702455096,-0.14809523420247261,0.0037611089245190884,0.6910956198212571,-0.006957853881486914,-1.6487297478944118,435,0.5833333333333334,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bear,1,2189,921,0.00041184638,0.0023849565,-0.0019731101909333366,0.4659661946094107,-0.0003819391748843678,-0.0008319392800331116,0.46962083142987665,-0.002766895635330487,-1.8727754727601673,-0.0013308686551867961,-1.855010554498712,-0.0003643614856029072,-0.6434001646078621,1038,0.6666666666666666,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bear,3,2184,920,0.0036244846,0.0023846014,0.0012398829325447145,0.4981684981684982,0.0003817009650907034,-0.001482941210269928,0.4684065934065934,-0.0020029004286238436,0.06442398467009823,-0.0007822344911145874,-0.5530280233432656,0.0009622763035198965,0.8920335318751669,1033,0.5833333333333334,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bear,5,2178,918,0.0069517964,0.0023851192,0.0045666762258344575,0.5188246097337006,0.0011407638216028597,-0.0022482150234282017,0.4687786960514233,-0.0012443553874631737,0.9900757254359717,0.0001725594317836949,0.10446343584979192,0.002164102101169395,1.3870767872419492,1027,0.6666666666666666,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bear,10,2169,914,0.011292328,0.002385219,0.008907108626422952,0.5366528354080221,0.0012714016415479904,-0.0024443306028842926,0.47164591977869985,-0.0011138174518641704,0.6985216581371665,-6.416529349560113e-05,-0.025795746699465688,0.0024978408865171066,1.1694855592106899,1018,0.5,12
ma_bear_align,均线空头排列形成（5<10<20<60）,sell,bear,20,2151,905,0.012132124,0.002388131,0.009743993347276214,0.5160390516039052,-0.00040513128154793767,-0.008271247148513794,0.44630404463040446,-0.0027932623878202775,-0.08735543174151203,-0.0013278981437234998,-0.28885769498455605,0.0009638356591105664,0.33102635940133684,1000,0.5833333333333334,12
macd_golden,MACD 金叉,buy,any,1,4702,1816,0.00024683384,0.0023655212,-0.0021186871812462916,0.41365376435559337,-0.00012191954799969613,-0.001873866654932499,0.443428328370906,-0.0024874407032974524,-1.1541741136670214,-0.0006466443797164718,-1.1291089018120524,-0.0002593778538261231,-0.4388836040780433,2193,0.5833333333333334,12
macd_golden,MACD 金叉,buy,any,3,4699,1814,0.0017315127,0.002365635,-0.0006341225453612307,0.4475420302191956,-0.0003014427965187469,-0.003618934191763401,0.44137050436263037,-0.00266707780600125,-1.438040870808004,-0.0018632937373589088,-1.8014386153514872,7.831767946450668e-06,0.007917536918362016,2190,0.6666666666666666,12
macd_golden,MACD 金叉,buy,any,5,4698,1813,0.0022270663,0.0023654937,-0.00013842772563562398,0.4523201362281822,0.0001277305684016725,-0.004090465605258942,0.4493401447424436,-0.0022377631128801326,-1.6186838126917544,-0.002578529610854598,-2.0346117888262727,-9.616450448340374e-05,-0.07241172032867978,2189,0.6666666666666666,12
macd_golden,MACD 金叉,buy,any,10,4685,1809,0.0040267324,0.002366444,0.001660288686859357,0.47065101387406616,-9.825804579919532e-05,-0.0062297023832798,0.439701173959445,-0.0024647021417683957,-1.5857124242029688,-0.003336553913980963,-1.7595082567295626,-0.0006656280788728545,-0.340791883310886,2176,0.5,12
macd_golden,MACD 金叉,buy,any,20,4656,1799,0.007986062,0.0023672725,0.0056187899426700496,0.4847508591065292,-4.623354637094844e-05,-0.00954506453126669,0.4409364261168385,-0.002413506053770269,-0.8878662678326797,-0.0019402224500891596,-0.6499159042853326,-0.001620609672145755,-0.6188484086711518,2147,0.5,12
macd_golden,MACD 金叉,buy,bull,1,2492,976,0.00055562897,0.002367889,-0.0018122603531135414,0.3996789727126806,-0.00011064283697570474,-0.002477463334798813,0.42576243980738365,-0.0024785318799194207,-0.5648391354509736,0.00027265609135171306,0.3494283341623036,-0.00135632948231529,-1.4718112748901189,1024,0.6666666666666666,12
macd_golden,MACD 金叉,buy,bull,3,2492,976,0.002400444,0.002367889,3.25548116523768e-05,0.43459069020866775,-0.0005837130527850876,-0.004642670974135399,0.4189406099518459,-0.0029516020957288036,-1.210620708342798,-0.001021765851691939,-0.7284078267283384,-0.0017217907182474055,-1.0757407978215805,1024,0.6666666666666666,12
macd_golden,MACD 金叉,buy,bull,5,2492,976,0.0033341388,0.002367889,0.0009662496503556045,0.44863563402889245,0.000607823714432471,-0.005842549726366997,0.43298555377207065,-0.001760065328511245,-0.9408150516194675,-0.0015200745144425703,-0.902957589793619,-0.0006807625939786283,-0.35021149948002506,1024,0.6666666666666666,12
macd_golden,MACD 金叉,buy,bull,10,2492,976,0.0044554425,0.002367889,0.002087552874106557,0.45746388443017655,0.000444875381838188,-0.007667265832424164,0.4317817014446228,-0.001923013661105528,-0.7219539103956575,-0.0006072656124243165,-0.2351435637876817,-0.002623650572291159,-1.0017386439200437,1024,0.6666666666666666,12
macd_golden,MACD 金叉,buy,bull,20,2492,976,0.0024578758,0.0023654813,9.239457336299826e-05,0.4510433386837881,-0.0006448328192775581,-0.01267109252512455,0.42937399678972715,-0.0030103141605352496,-0.7044371360750985,-0.00012415184247077042,-0.03024765332099936,-0.0053207709121305844,-1.4094870384571265,1024,0.5833333333333334,12
macd_golden,MACD 金叉,buy,bear,1,2210,840,-0.000101363876,0.0023628504,-0.0024642146272674742,0.4294117647058823,-0.00013463518776068553,-0.0010951231233775616,0.4633484162895928,-0.0024974855427450883,-1.1623234542285132,-0.0020177282118719556,-2.534082319491213,0.0006721402344036566,0.9019860267761369,1169,0.5833333333333334,12
macd_golden,MACD 金叉,buy,bear,3,2207,838,0.0009761992,0.00236309,-0.0013868909974128437,0.4621658359764386,1.727830842720732e-05,-0.0022723099682480097,0.46669687358405076,-0.002345811629289515,-0.7719482077790746,-0.003118384226984463,-2.013862113370254,0.0014834537491747758,1.2345409784015717,1166,0.5,12
macd_golden,MACD 金叉,buy,bear,5,2206,837,0.00097646535,0.0023627877,-0.001386322567417193,0.45648232094288305,-0.0004146049347301271,-0.002645188942551613,0.46781504986400724,-0.002777392658271387,-1.3429779715417276,-0.004157154571273515,-2.0823641793022025,0.0004037488150382136,0.2227434712761368,1165,0.4166666666666667,12
macd_golden,MACD 金叉,buy,bear,10,2193,833,0.0035395718,0.0023648015,0.001174770057301663,0.4856361149110807,-0.0007154438650752369,-0.0051691168919205666,0.4487004103967168,-0.003080245340853459,-1.4947555230393024,-0.0074071305984542,-2.602034088874855,0.0010245517149740787,0.3531607670240054,1152,0.4166666666666667,12
macd_golden,MACD 金叉,buy,bear,20,2164,823,0.014352162,0.0023693345,0.01198282749364656,0.5235674676524954,0.000643096115405055,-0.0073288800194859505,0.4542513863216266,-0.0017262383401744643,-0.5311458571987245,-0.004648787414996781,-1.108858027489729,0.001650547366101703,0.463449683507882,1123,0.6666666666666666,12
macd_golden_below0,MACD 零轴下金叉,buy,any,1,2991,1338,-0.00016789502,0.0023629486,-0.0025308439467954464,0.4075560013373454,-0.0003312946989108414,-0.00154064130038023,0.4466733533935139,-0.002694243308426866,-1.3293362977915049,-0.0012775899677968366,-2.1458279041221324,0.00023346135451244966,0.3542142845495144,1438,0.75,12
macd_golden_below0,MACD 零轴下金叉,buy,any,3,2988,1336,0.0021304023,0.002363293,-0.0002328911373485877,0.4544846050870147,-0.0001899969372525484,-0.0029090354219079018,0.4467871485943775,-0.0025532899032905372,-1.0615566363916498,-0.001677295720620219,-1.6491541715173297,0.0002966197042751103,0.28196234021900374,1435,0.6666666666666666,12
macd_golden_below0,MACD 零轴下金叉,buy,any,5,2988,1336,0.0026147012,0.0023629551,0.0002517459306813645,0.45113788487282463,-9.755616588549192e-05,-0.0037670007441192865,0.45314591700133866,-0.002460511294659539,-0.9377113260988237,-0.002465819727077162,-1.7369654635577794,0.0009016891957677285,0.6653893615383821,1435,0.5833333333333334,12
macd_golden_below0,MACD 零轴下金叉,buy,any,10,2981,1332,0.0037231408,0.002363747,0.0013593938058001718,0.47802750754780277,-0.0004055674550987665,-0.0053846575319767,0.4424689701442469,-0.0027693144408918804,-1.1388060683774002,-0.004311247800875841,-2.0060554340736205,0.0011965366652698433,0.5164828660713493,1428,0.5833333333333334,12
macd_golden_below0,MACD 零轴下金叉,buy,any,20,2964,1323,0.011422443,0.0023648108,0.009057632107708297,0.507085020242915,0.0005518234536845448,-0.008334899321198463,0.44770580296896084,-0.0018129873353194235,-0.34350454780526685,-0.00205976364980701,-0.6291853567179947,0.000773670458841053,0.2483921200110983,1411,0.6666666666666666,12
macd_golden_below0,MACD 零轴下金叉,buy,bull,1,1194,603,-6.0899372e-05,0.0023673866,-0.002428286395885058,0.3785594639865997,-0.0007222340633840455,-0.002185957971960306,0.42629815745393634,-0.0030896206577987564,-0.7763259969104227,-0.00013877845355747634,-0.16521407111037154,-0.0012274486118382915,-0.9698067932042103,480,0.75,12
macd_golden_below0,MACD 零轴下金叉,buy,bull,3,1194,603,0.0030365726,0.0023673866,0.000669185603584453,0.4321608040201005,-0.0013795131545434308,-0.004570248769596219,0.39949748743718594,-0.0037468997489581417,-1.3174351714936992,-0.0007372280270514136,-0.486566331873873,-0.002948783054921239,-1.5314167314151574,480,0.6666666666666666,12
macd_golden_below0,MACD 零轴下金叉,buy,bull,5,1194,603,0.003195519,0.0023673866,0.0008281318907295642,0.4396984924623116,-0.0005168004334967434,-0.005671524442732334,0.42629815745393634,-0.0028841870279114543,-0.813074297933415,-0.0014416337807049296,-0.7553062102058924,-0.0008589323163809001,-0.35985131711073354,480,0.5833333333333334,12
macd_golden_below0,MACD 零轴下金叉,buy,bull,10,1194,603,0.0020471276,0.0023673866,-0.0003202593357471314,0.4639865996649916,-0.0014082958647424365,-0.0066421665251255035,0.4288107202680067,-0.0037756824591571475,-0.8676269595649015,-0.0019210180657287497,-0.6863860379051043,-0.001714775285053931,-0.5136031635075307,480,0.5833333333333334,12
macd_golden_below0,MACD 零轴下金叉,buy,bull,20,1194,603,0.004135032,0.002365293,0.0017697392053731718,0.4731993299832496,-0.001340513045168708,-0.011536947451531887,0.4321608040201005,-0.0037058060264356834,-0.5518103055414227,0.0020121016711647077,0.5378010217293446,-0.007589500683017177,-1.7181992879845431,480,0.5,12
macd_golden_below0,MACD 零轴下金叉,buy,bear,1,1797,735,-0.0002389874,0.00236,-0.0025989873612567733,0.4268224819143016,-7.153866041278592e-05,-0.001103753224015236,0.4602114635503617,-0.002431538702657578,-1.1171230137808608,-0.0024873755707423323,-2.917921769030378,0.0011054180883553,1.5822774756919322,958,0.75,12
macd_golden_below0,MACD 零轴下金叉,buy,bear,3,1794,733,0.0015272985,0.0023605688,-0.0008332699716150597,0.4693422519509476,0.0006016877692387078,-0.0011657975846901536,0.4782608695652174,-0.0017588810782685304,-0.13752819537841082,-0.002675951202456769,-1.9227898422112424,0.00224386135979292,1.9612725444879728,955,0.5833333333333334,12
macd_golden_below0,MACD 零轴下金叉,buy,bear,5,1794,733,0.0022281369,0.0023600059,-0.00013186880527044737,0.45875139353400224,0.00018147262760828412,-0.002475851448252797,0.47101449275362317,-0.002178533235402599,-0.5238174472806082,-0.0035538359590589967,-1.713219797016528,0.001958062103056906,1.1999692294712003,955,0.3333333333333333,12
macd_golden_below0,MACD 零轴下金叉,buy,bear,10,1787,729,0.0048429845,0.0023613148,0.0024816690441927178,0.48740906547285956,0.0002644144817308596,-0.0048082321882247925,0.4515948517067711,-0.0020969003551586456,-0.8059968961149483,-0.0068504436951539105,-2.2460587876376152,0.002961906677700218,0.9863039477668631,948,0.5,12
macd_golden_below0,MACD 零轴下金叉,buy,bear,20,1770,720,0.016338358,0.0023644858,0.01397387172657165,0.5299435028248588,0.0018283487529109764,-0.006814127787947655,0.4581920903954802,-0.000536137004514451,-0.028815129751614016,-0.006385399614012092,-1.3684089458698625,0.005969319015635812,1.734934271000359,931,0.6666666666666666,12
macd_golden_above0,MACD 零轴上金叉,buy,any,1,1711,1011,0.00097182184,0.0023700173,-0.0013981957225919829,0.4243132670952659,0.0002440892634411195,-0.002421298995614052,0.4377556984219754,-0.0021259280844162366,-0.057547294426309716,-4.8559630081689454e-05,-0.049623791255498526,-3.199787212543992e-05,-0.029947996148534127,755,0.4166666666666667,12
macd_golden_above0,MACD 零轴上金叉,buy,any,3,1711,1011,0.0010349135,0.0023697251,-0.0013348118774137014,0.4354178842781999,-0.000496065956943879,-0.00520672183483839,0.4319111630625365,-0.0028657911023434496,-0.9454915397331924,-0.001976938969735892,-1.1412152646036664,-7.904250845764627e-05,-0.04440304573823388,755,0.5833333333333334,12
macd_golden_above0,MACD 零轴上金叉,buy,any,5,1710,1010,0.0015497252,0.0023699298,-0.0008202048514105723,0.4543859649122807,0.0005213894935771387,-0.005541199818253517,0.4426900584795322,-0.0018485403099582035,-0.591575711828564,-0.0016439069449000329,-0.7563008386535433,5.016885277813241e-06,0.002077332359530506,754,0.5833333333333334,12
macd_golden_above0,MACD 零轴上金叉,buy,any,10,1704,1007,0.00455784,0.002371162,0.0021866781472099617,0.45774647887323944,0.00043935307457757797,-0.008007200434803963,0.43485915492957744,-0.0019318088687239805,-0.4817431852783141,0.00030876856705788715,0.099296533991216,-0.003121137561739055,-0.9197049915593073,748,0.5833333333333334,12
macd_golden_above0,MACD 零轴上金叉,buy,any,20,1692,1000,0.0019663032,0.0023715836,-0.00040528108402815576,0.44562647754137114,-0.001093893681219933,-0.012670213356614113,0.42907801418439717,-0.003465477280817149,-0.5712915447223141,0.0010367298722269024,0.2492367153115174,-0.006352699258856261,-1.0790255055946187,736,0.5833333333333334,12
macd_golden_above0,MACD 零轴上金叉,buy,bull,1,1298,694,0.001122759,0.0023683512,-0.0012455923291773393,0.41910631741140214,0.00045194570257095084,-0.002799685113132,0.4252696456086287,-0.001916405509200418,0.021475187160586186,0.0005393132725480132,0.48488331910598814,-0.0008409653649864645,-0.648577368273075,544,0.5833333333333334,12
macd_golden_above0,MACD 零轴上金叉,buy,bull,3,1298,694,0.0018152844,0.0023683512,-0.0005530670416349105,0.43682588597842836,0.00014832494528845772,-0.004784548655152321,0.43682588597842836,-0.002220026266482911,-0.44958841214353956,-0.0005258841346357123,-0.26603981873204063,-0.000883357435975219,-0.4145393377516365,544,0.4166666666666667,12
macd_golden_above0,MACD 零轴上金叉,buy,bull,5,1298,694,0.0034616527,0.0023683512,0.0010933009639099128,0.45685670261941447,0.001642339301972904,-0.0059312451630830765,0.4391371340523883,-0.000726011909798465,0.06588776062306821,0.00015619452391630817,0.05930351528685852,7.540068368374963e-05,0.029166012063194423,544,0.5,12
macd_golden_above0,MACD 零轴上金叉,buy,bull,10,1298,694,0.0066707944,0.0023683512,0.004302443304434218,0.4514637904468413,0.0021495644946403956,-0.008711996953934431,0.4345146379044684,-0.00021878671713097342,0.39428314082744065,0.0031381454195981645,0.850056556699441,-0.0022394360473628945,-0.5352772827131116,544,0.5833333333333334,12
macd_golden_above0,MACD 零轴上金叉,buy,bull,20,1298,694,0.000915099,0.0023656548,-0.0014505557275770228,0.4306625577812018,-4.892765568750114e-06,-0.013869323767721653,0.4268104776579353,-0.0023705475656559637,-0.02386809154913275,0.0017113259768875627,0.32510811821924285,-0.0030754800166322804,-0.5172375578330177,544,0.5,12
macd_golden_above0,MACD 零轴上金叉,buy,bear,1,413,317,0.000497448,0.0023752542,-0.0018778063876094347,0.4406779661016949,-0.0004091738309669218,-0.0010864930227398872,0.47699757869249393,-0.0027844280056613406,-0.12699312932499415,-0.0016559083258793571,-0.819589854119218,0.0013010177450417835,0.7195056775962932,211,0.4,10
macd_golden_above0,MACD 零轴上金叉,buy,bear,3,413,317,-0.0014176808,0.0023740435,-0.0037917242184327578,0.43099273607748184,-0.0025212945068169377,-0.006313216406852007,0.41646489104116224,-0.0048953379621643565,-0.9608516163780976,-0.005944380037857903,-1.6279376527967508,0.00124630661738892,0.3989662596971444,211,0.6,10
macd_golden_above0,MACD 零轴上金叉,buy,bear,5,412,316,-0.0044737738,0.0023749028,-0.006848677055988217,0.44660194174757284,-0.003010146553261947,-0.0034802909940481186,0.4538834951456311,-0.005385049386515092,-1.0388389792119161,-0.006565703365967496,-1.587345822444222,-0.00011169548929405665,-0.023027809828021793,210,0.7,10
macd_golden_above0,MACD 零轴上金叉,buy,bear,10,406,313,-0.0021973683,0.0023801476,-0.004577516862832118,0.47783251231527096,-0.005028268657544435,-0.006465116050094366,0.43596059113300495,-0.007408416233876528,-1.3364184928898306,-0.007427249156343378,-1.256556271818958,-0.004611497540878112,-0.6801733749742976,204,0.7,10
