query_date,index,update_date,code,name
2021-01-10,zz500,2021-01-04,002128,露天煤业
2021-01-10,zz500,2021-01-04,002131,利欧股份
2021-01-10,zz500,2021-01-04,002138,顺络电子
2021-01-10,zz500,2021-01-04,002152,广电运通
2021-01-10,zz500,2021-01-04,002155,湖南黄金
2021-01-10,zz500,2021-01-04,002156,通富微电
2021-01-10,zz500,2021-01-04,002174,游族网络
2021-01-10,zz500,2021-01-04,002183,怡亚通
2021-01-10,zz500,2021-01-04,002185,华天科技
2021-01-10,zz500,2021-01-04,002191,劲嘉股份
2021-01-10,zz500,2021-01-04,002195,二三四五
2021-01-10,zz500,2021-01-04,002203,海亮股份
2021-01-10,zz500,2021-01-04,002212,天融信
2021-01-10,zz500,2021-01-04,002217,合力泰
2021-01-10,zz500,2021-01-04,002221,东华能源
2021-01-10,zz500,2021-01-04,002223,鱼跃医疗
2021-01-10,zz500,2021-01-04,002233,塔牌集团
2021-01-10,zz500,2021-01-04,002242,九阳股份
2021-01-10,zz500,2021-01-04,002244,滨江集团
2021-01-10,zz500,2021-01-04,002249,大洋电机
2021-01-10,zz500,2021-01-04,002250,联化科技
2021-01-10,zz500,2021-01-04,002266,浙富控股
2021-01-10,zz500,2021-01-04,002268,卫士通
2021-01-10,zz500,2021-01-04,002273,水晶光电
2021-01-10,zz500,2021-01-04,002281,光迅科技
2021-01-10,zz500,2021-01-04,002294,信立泰
2021-01-10,zz500,2021-01-04,002299,圣农发展
2021-01-10,zz500,2021-01-04,002302,西部建设
2021-01-10,zz500,2021-01-04,002317,众生药业
2021-01-10,zz500,2021-01-04,002340,格林美
2021-01-10,zz500,2021-01-04,002353,杰瑞股份
2021-01-10,zz500,2021-01-04,002368,太极股份
2021-01-10,zz500,2021-01-04,002372,伟星新材
2021-01-10,zz500,2021-01-04,002373,千方科技
2021-01-10,zz500,2021-01-04,002375,亚厦股份
2021-01-10,zz500,2021-01-04,002382,蓝帆医疗
2021-01-10,zz500,2021-01-04,002385,大北农
2021-01-10,zz500,2021-01-04,002387,维信诺
2021-01-10,zz500,2021-01-04,002390,信邦制药
2021-01-10,zz500,2021-01-04,002396,星网锐捷
2021-01-10,zz500,2021-01-04,002399,海普瑞
2021-01-10,zz500,2021-01-04,002408,齐翔腾达
2021-01-10,zz500,2021-01-04,002416,爱施德
2021-01-10,zz500,2021-01-04,002419,天虹股份
2021-01-10,zz500,2021-01-04,002423,中粮资本
2021-01-10,zz500,2021-01-04,002424,贵州百灵
2021-01-10,zz500,2021-01-04,002429,兆驰股份
2021-01-10,zz500,2021-01-04,002434,万里扬
2021-01-10,zz500,2021-01-04,002440,闰土股份
2021-01-10,zz500,2021-01-04,002444,巨星科技
2021-01-10,zz500,2021-01-04,002458,益生股份
2021-01-10,zz500,2021-01-04,002465,海格通信
2021-01-10,zz500,2021-01-04,002468,申通快递
2021-01-10,zz500,2021-01-04,002500,山西证券
2021-01-10,zz500,2021-01-04,002503,搜于特
2021-01-10,zz500,2021-01-04,002505,鹏都农牧
2021-01-10,zz500,2021-01-04,002506,协鑫集成
2021-01-10,zz500,2021-01-04,002507,涪陵榨菜
2021-01-10,zz500,2021-01-04,002511,中顺洁柔
2021-01-10,zz500,2021-01-04,002544,杰赛科技
2021-01-10,zz500,2021-01-04,002557,洽洽食品
2021-01-10,zz500,2021-01-04,002563,森马服饰
2021-01-10,zz500,2021-01-04,002568,百润股份
2021-01-10,zz500,2021-01-04,002572,索菲亚
2021-01-10,zz500,2021-01-04,002583,海能达
2021-01-10,zz500,2021-01-04,002589,瑞康医药
2021-01-10,zz500,2021-01-04,002595,豪迈科技
2021-01-10,zz500,2021-01-04,002603,以岭药业
2021-01-10,zz500,2021-01-04,002625,光启技术
2021-01-10,zz500,2021-01-04,002635,安洁科技
2021-01-10,zz500,2021-01-04,002640,跨境通
2021-01-10,zz500,2021-01-04,002648,卫星石化
2021-01-10,zz500,2021-01-04,002653,海思科
2021-01-10,zz500,2021-01-04,002670,国盛金控
2021-01-10,zz500,2021-01-04,002683,宏大爆破
2021-01-10,zz500,2021-01-04,002690,美亚光电
2021-01-10,zz500,2021-01-04,002701,奥瑞金
2021-01-10,zz500,2021-01-04,002705,新宝股份
2021-01-10,zz500,2021-01-04,002709,天赐材料
2021-01-10,zz500,2021-01-04,002745,木林森
2021-01-10,zz500,2021-01-04,002791,坚朗五金
2021-01-10,zz500,2021-01-04,002797,第一创业
2021-01-10,zz500,2021-01-04,002807,江阴银行
2021-01-10,zz500,2021-01-04,002815,崇达技术
2021-01-10,zz500,2021-01-04,002818,富森美
2021-01-10,zz500,2021-01-04,002831,裕同科技
2021-01-10,zz500,2021-01-04,002839,张家港行
2021-01-10,zz500,2021-01-04,002867,周大生
2021-01-10,zz500,2021-01-04,002901,大博医疗
2021-01-10,zz500,2021-01-04,002920,德赛西威
2021-01-10,zz500,2021-01-04,002925,盈趣科技
2021-01-10,zz500,2021-01-04,002926,华西证券
2021-01-10,zz500,2021-01-04,002936,郑州银行
2021-01-10,zz500,2021-01-04,002941,新疆交建
2021-01-10,zz500,2021-01-04,002946,新乳业
2021-01-10,zz500,2021-01-04,002948,青岛银行
2021-01-10,zz500,2021-01-04,002957,科瑞技术
2021-01-10,zz500,2021-01-04,002966,苏州银行
2021-01-10,zz500,2021-01-04,002985,北摩高科
2021-01-10,zz500,2021-01-04,300001,特锐德
2021-01-10,zz500,2021-01-04,300002,神州泰岳
2021-01-10,zz500,2021-01-04,300009,安科生物
2021-01-10,zz500,2021-01-04,300010,豆神教育
2021-01-10,zz500,2021-01-04,300012,华测检测
2021-01-10,zz500,2021-01-04,300017,网宿科技
2021-01-10,zz500,2021-01-04,300024,机器人
2021-01-10,zz500,2021-01-04,300026,红日药业
2021-01-10,zz500,2021-01-04,300058,蓝色光标
2021-01-10,zz500,2021-01-04,300070,碧水源
2021-01-10,zz500,2021-01-04,300072,三聚环保
2021-01-10,zz500,2021-01-04,300088,长信科技
2021-01-10,zz500,2021-01-04,300113,顺网科技
2021-01-10,zz500,2021-01-04,300115,长盈精密
2021-01-10,zz500,2021-01-04,300133,华策影视
2021-01-10,zz500,2021-01-04,300134,大富科技
2021-01-10,zz500,2021-01-04,300146,汤臣倍健
2021-01-10,zz500,2021-01-04,300166,东方国信
2021-01-10,zz500,2021-01-04,300168,万达信息
2021-01-10,zz500,2021-01-04,300180,华峰超纤
2021-01-10,zz500,2021-01-04,300182,捷成股份
2021-01-10,zz500,2021-01-04,300207,欣旺达
2021-01-10,zz500,2021-01-04,300212,易华录
2021-01-10,zz500,2021-01-04,300223,北京君正
2021-01-10,zz500,2021-01-04,300244,迪安诊断
2021-01-10,zz500,2021-01-04,300257,开山股份
2021-01-10,zz500,2021-01-04,300271,华宇软件
2021-01-10,zz500,2021-01-04,300274,阳光电源
2021-01-10,zz500,2021-01-04,300285,国瓷材料
2021-01-10,zz500,2021-01-04,300296,利亚德
2021-01-10,zz500,2021-01-04,300315,掌趣科技
2021-01-10,zz500,2021-01-04,300316,晶盛机电
2021-01-10,zz500,2021-01-04,300324,旋极信息
2021-01-10,zz500,2021-01-04,300357,我武生物
2021-01-10,zz500,2021-01-04,300376,易事特
2021-01-10,zz500,2021-01-04,300418,昆仑万维
2021-01-10,zz500,2021-01-04,300459,金科文化
2021-01-10,zz500,2021-01-04,300463,迈克生物
2021-01-10,zz500,2021-01-04,300474,景嘉微
2021-01-10,zz500,2021-01-04,300482,万孚生物
2021-01-10,zz500,2021-01-04,300496,中科创达
2021-01-10,zz500,2021-01-04,300595,欧普康视
2021-01-10,zz500,2021-01-04,300618,寒锐钴业
2021-01-10,zz500,2021-01-04,300630,普利制药
2021-01-10,zz500,2021-01-04,300699,光威复材
2021-07-10,hs300,2021-06-14,600000,浦发银行
2021-07-10,hs300,2021-06-14,600004,白云机场
2021-07-10,hs300,2021-06-14,600009,上海机场
2021-07-10,hs300,2021-06-14,600010,包钢股份
2021-07-10,hs300,2021-06-14,600011,华能国际
2021-07-10,hs300,2021-06-14,600015,华夏银行
2021-07-10,hs300,2021-06-14,600016,民生银行
2021-07-10,hs300,2021-06-14,600018,上港集团
2021-07-10,hs300,2021-06-14,600019,宝钢股份
2021-07-10,hs300,2021-06-14,600025,华能水电
2021-07-10,hs300,2021-06-14,600027,华电国际
2021-07-10,hs300,2021-06-14,600028,中国石化
2021-07-10,hs300,2021-06-14,600029,南方航空
2021-07-10,hs300,2021-06-14,600030,中信证券
2021-07-10,hs300,2021-06-14,600031,三一重工
2021-07-10,hs300,2021-06-14,600036,招商银行
2021-07-10,hs300,2021-06-14,600048,保利地产
2021-07-10,hs300,2021-06-14,600050,中国联通
2021-07-10,hs300,2021-06-14,600061,国投资本
2021-07-10,hs300,2021-06-14,600066,宇通客车
2021-07-10,hs300,2021-06-14,600068,葛洲坝
2021-07-10,hs300,2021-06-14,600085,同仁堂
2021-07-10,hs300,2021-06-14,600104,上汽集团
2021-07-10,hs300,2021-06-14,600109,国金证券
2021-07-10,hs300,2021-06-14,600111,北方稀土
2021-07-10,hs300,2021-06-14,600115,中国东航
2021-07-10,hs300,2021-06-14,600118,中国卫星
2021-07-10,hs300,2021-06-14,600150,中国船舶
2021-07-10,hs300,2021-06-14,600161,天坛生物
2021-07-10,hs300,2021-06-14,600176,中国巨石
2021-07-10,hs300,2021-06-14,600177,雅戈尔
2021-07-10,hs300,2021-06-14,600183,生益科技
2021-07-10,hs300,2021-06-14,600196,复星医药
2021-07-10,hs300,2021-06-14,600208,新湖中宝
2021-07-10,hs300,2021-06-14,600233,圆通速递
2021-07-10,hs300,2021-06-14,600271,航天信息
2021-07-10,hs300,2021-06-14,600276,恒瑞医药
2021-07-10,hs300,2021-06-14,600297,广汇汽车
2021-07-10,hs300,2021-06-14,600299,安迪苏
2021-07-10,hs300,2021-06-14,600309,万华化学
2021-07-10,hs300,2021-06-14,600332,白云山
2021-07-10,hs300,2021-06-14,600340,华夏幸福
2021-07-10,hs300,2021-06-14,600346,恒力石化
2021-07-10,hs300,2021-06-14,600352,浙江龙盛
2021-07-10,hs300,2021-06-14,600362,江西铜业
2021-07-10,hs300,2021-06-14,600369,西南证券
2021-07-10,hs300,2021-06-14,600383,金地集团
2021-07-10,hs300,2021-06-14,600390,五矿资本
2021-07-10,hs300,2021-06-14,600406,国电南瑞
2021-07-10,hs300,2021-06-14,600436,片仔癀
2021-07-10,hs300,2021-06-14,600438,通威股份
2021-07-10,hs300,2021-06-14,600482,中国动力
2021-07-10,hs300,2021-06-14,600487,亨通光电
2021-07-10,hs300,2021-06-14,600489,中金黄金
2021-07-10,hs300,2021-06-14,600498,烽火通信
2021-07-10,hs300,2021-06-14,600519,贵州茅台
2021-07-10,hs300,2021-06-14,600522,中天科技
2021-07-10,hs300,2021-06-14,600547,山东黄金
2021-07-10,hs300,2021-06-14,600570,恒生电子
2021-07-10,hs300,2021-06-14,600584,长电科技
2021-07-10,hs300,2021-06-14,600585,海螺水泥
2021-07-10,hs300,2021-06-14,600588,用友网络
2021-07-10,hs300,2021-06-14,600600,青岛啤酒
2021-07-10,hs300,2021-06-14,600606,绿地控股
2021-07-10,hs300,2021-06-14,600637,东方明珠
2021-07-10,hs300,2021-06-14,600655,豫园股份
2021-07-10,hs300,2021-06-14,600660,福耀玻璃
2021-07-10,hs300,2021-06-14,600690,海尔智家
2021-07-10,hs300,2021-06-14,600703,三安光电
2021-07-10,hs300,2021-06-14,600705,中航资本
2021-07-10,hs300,2021-06-14,600741,华域汽车
2021-07-10,hs300,2021-06-14,600745,闻泰科技
2021-07-10,hs300,2021-06-14,600760,中航沈飞
2021-07-10,hs300,2021-06-14,600763,通策医疗
2021-07-10,hs300,2021-06-14,600795,国电电力
2021-07-10,hs300,2021-06-14,600809,山西汾酒
2021-07-10,hs300,2021-06-14,600837,海通证券
2021-07-10,hs300,2021-06-14,600845,宝信软件
2021-07-10,hs300,2021-06-14,600848,上海临港
2021-07-10,hs300,2021-06-14,600872,中炬高新
2021-07-10,hs300,2021-06-14,600886,国投电力
2021-07-10,hs300,2021-06-14,600887,伊利股份
2021-07-10,hs300,2021-06-14,600893,航发动力
2021-07-10,hs300,2021-06-14,600900,长江电力
2021-07-10,hs300,2021-06-14,600918,中泰证券
2021-07-10,hs300,2021-06-14,600919,江苏银行
2021-07-10,hs300,2021-06-14,600926,杭州银行
2021-07-10,hs300,2021-06-14,600958,东方证券
2021-07-10,hs300,2021-06-14,600989,宝丰能源
2021-07-10,hs300,2021-06-14,600998,九州通
2021-07-10,hs300,2021-06-14,600999,招商证券
2021-07-10,hs300,2021-06-14,601006,大秦铁路
2021-07-10,hs300,2021-06-14,601009,南京银行
2021-07-10,hs300,2021-06-14,601012,隆基股份
2021-07-10,hs300,2021-06-14,601021,春秋航空
2021-07-10,hs300,2021-06-14,601066,中信建投
2021-07-10,hs300,2021-06-14,601077,渝农商行
2021-07-10,hs300,2021-06-14,601088,中国神华
2021-07-10,hs300,2021-06-14,601100,恒立液压
2021-07-10,hs300,2021-06-14,601108,财通证券
2021-07-10,hs300,2021-06-14,601111,中国国航
2021-07-10,hs300,2021-06-14,601117,中国化学
2021-07-10,hs300,2021-06-14,601138,工业富联
2021-07-10,hs300,2021-06-14,601155,新城控股
2021-07-10,hs300,2021-06-14,601162,天风证券
2021-07-10,hs300,2021-06-14,601166,兴业银行
2021-07-10,hs300,2021-06-14,601169,北京银行
2021-07-10,hs300,2021-06-14,601186,中国铁建
2021-07-10,hs300,2021-06-14,601198,东兴证券
2021-07-10,hs300,2021-06-14,601211,国泰君安
2021-07-10,hs300,2021-06-14,601216,君正集团
2021-07-10,hs300,2021-06-14,601225,陕西煤业
2021-07-10,hs300,2021-06-14,601229,上海银行
2021-07-10,hs300,2021-06-14,601231,环旭电子
2021-07-10,hs300,2021-06-14,601236,红塔证券
2021-07-10,hs300,2021-06-14,601238,广汽集团
2021-07-10,hs300,2021-06-14,601288,农业银行
2021-07-10,hs300,2021-06-14,601318,中国平安
2021-07-10,hs300,2021-06-14,601319,中国人保
2021-07-10,hs300,2021-06-14,601328,交通银行
2021-07-10,hs300,2021-06-14,601336,新华保险
2021-07-10,hs300,2021-06-14,601360,三六零
2021-07-10,hs300,2021-06-14,601377,兴业证券
2021-07-10,hs300,2021-06-14,601390,中国中铁
2021-07-10,hs300,2021-06-14,601398,工商银行
2021-07-10,hs300,2021-06-14,601555,东吴证券
2021-07-10,hs300,2021-06-14,601577,长沙银行
2021-07-10,hs300,2021-06-14,601600,中国铝业
2021-07-10,hs300,2021-06-14,601601,中国太保
2021-07-10,hs300,2021-06-14,601607,上海医药
2021-07-10,hs300,2021-06-14,601618,中国中冶
2021-07-10,hs300,2021-06-14,601628,中国人寿
2021-07-10,hs300,2021-06-14,601633,长城汽车
2021-07-10,hs300,2021-06-14,601658,邮储银行
2021-07-10,hs300,2021-06-14,601668,中国建筑
2021-07-10,hs300,2021-06-14,601669,中国电建
2021-07-10,hs300,2021-06-14,601688,华泰证券
2021-07-10,hs300,2021-06-14,601696,中银证券
2021-07-10,hs300,2021-06-14,601698,中国卫通
2021-07-10,hs300,2021-06-14,601727,上海电气
2021-07-10,hs300,2021-06-14,601766,中国中车
2021-07-10,hs300,2021-06-14,601788,光大证券
2021-07-10,hs300,2021-06-14,601800,中国交建
2021-07-10,hs300,2021-06-14,601808,中海油服
2021-07-10,hs300,2021-06-14,601816,京沪高铁
2021-07-10,hs300,2021-06-14,601818,光大银行
2021-07-10,hs300,2021-06-14,601838,成都银行
2021-07-10,hs300,2021-06-14,601857,中国石油
2021-07-10,hs300,2021-06-14,601872,招商轮船
2021-07-10,hs300,2021-06-14,601877,正泰电器
2021-07-10,hs300,2021-06-14,601878,浙商证券
2021-07-10,hs300,2021-06-14,601881,中国银河
2021-07-10,hs300,2021-06-14,601888,中国中免
2021-07-10,hs300,2021-06-14,601899,紫金矿业
2021-07-10,hs300,2021-06-14,601901,方正证券
2021-07-10,hs300,2021-06-14,601916,浙商银行
2021-07-10,hs300,2021-06-14,601919,中远海控
2021-07-10,hs300,2021-06-14,601933,永辉超市
2021-07-10,hs300,2021-06-14,601939,建设银行
2021-07-10,hs300,2021-06-14,601985,中国核电
2021-07-10,hs300,2021-06-14,601988,中国银行
2021-07-10,hs300,2021-06-14,601989,中国重工
2021-07-10,hs300,2021-06-14,601990,南京证券
2021-07-10,hs300,2021-06-14,601998,中信银行
2021-07-10,hs300,2021-06-14,603019,中科曙光
2021-07-10,hs300,2021-06-14,603087,甘李药业
2021-07-10,hs300,2021-06-14,603156,养元饮品
2021-07-10,hs300,2021-06-14,603160,汇顶科技
2021-07-10,hs300,2021-06-14,603195,公牛集团
2021-07-10,hs300,2021-06-14,603259,药明康德
2021-07-10,hs300,2021-06-14,603288,海天味业
2021-07-10,hs300,2021-06-14,603369,今世缘
2021-07-10,hs300,2021-06-14,603392,万泰生物
2021-07-10,hs300,2021-06-14,603501,韦尔股份
2021-07-10,hs300,2021-06-14,603658,安图生物
2021-07-10,hs300,2021-06-14,603799,华友钴业
2021-07-10,hs300,2021-06-14,603833,欧派家居
2021-07-10,hs300,2021-06-14,603899,晨光文具
2021-07-10,hs300,2021-06-14,603986,兆易创新
2021-07-10,hs300,2021-06-14,603993,洛阳钼业
2021-07-10,hs300,2021-06-14,688008,澜起科技
2021-07-10,hs300,2021-06-14,688009,中国通号
2021-07-10,hs300,2021-06-14,688012,中微公司
2021-07-10,hs300,2021-06-14,688036,传音控股
2021-07-10,hs300,2021-06-14,000001,平安银行
2021-07-10,hs300,2021-06-14,000002,万科A
2021-07-10,hs300,2021-06-14,000063,中兴通讯
2021-07-10,hs300,2021-06-14,000066,中国长城
2021-07-10,hs300,2021-06-14,000069,华侨城A
2021-07-10,hs300,2021-06-14,000100,TCL科技
2021-07-10,hs300,2021-06-14,000157,中联重科
2021-07-10,hs300,2021-06-14,000166,申万宏源
2021-07-10,hs300,2021-06-14,000333,美的集团
2021-07-10,hs300,2021-06-14,000338,潍柴动力
2021-07-10,hs300,2021-06-14,000425,徐工机械
2021-07-10,hs300,2021-06-14,000538,云南白药
2021-07-10,hs300,2021-06-14,000568,泸州老窖
2021-07-10,hs300,2021-06-14,000596,古井贡酒
2021-07-10,hs300,2021-06-14,000625,长安汽车
2021-07-10,hs300,2021-06-14,000627,天茂集团
2021-07-10,hs300,2021-06-14,000651,格力电器
2021-07-10,hs300,2021-06-14,000656,金科股份
2021-07-10,hs300,2021-06-14,000661,长春高新
2021-07-10,hs300,2021-06-14,000671,阳光城
2021-07-10,hs300,2021-06-14,000703,恒逸石化
2021-07-10,hs300,2021-06-14,000708,中信特钢
2021-07-10,hs300,2021-06-14,000723,美锦能源
2021-07-10,hs300,2021-06-14,000725,京东方A
2021-07-10,hs300,2021-06-14,000728,国元证券
2021-07-10,hs300,2021-06-14,000768,中航西飞
2021-07-10,hs300,2021-06-14,000776,广发证券
2021-07-10,hs300,2021-06-14,000783,长江证券
2021-07-10,hs300,2021-06-14,000786,北新建材
2021-07-10,hs300,2021-06-14,000858,五粮液
2021-07-10,hs300,2021-06-14,000860,顺鑫农业
2021-07-10,hs300,2021-06-14,000876,新希望
2021-07-10,hs300,2021-06-14,000895,双汇发展
2021-07-10,hs300,2021-06-14,000938,紫光股份
2021-07-10,hs300,2021-06-14,000961,中南建设
2021-07-10,hs300,2021-06-14,000963,华东医药
2021-07-10,hs300,2021-06-14,000977,浪潮信息
2021-07-10,hs300,2021-06-14,001979,招商蛇口
2021-07-10,hs300,2021-06-14,002001,新和成
2021-07-10,hs300,2021-06-14,002007,华兰生物
2021-07-10,hs300,2021-06-14,002008,大族激光
2021-07-10,hs300,2021-06-14,002024,苏宁易购
2021-07-10,hs300,2021-06-14,002027,分众传媒
2021-07-10,hs300,2021-06-14,002032,苏泊尔
2021-07-10,hs300,2021-06-14,002044,美年健康
2021-07-10,hs300,2021-06-14,002049,紫光国微
2021-07-10,hs300,2021-06-14,002050,三花智控
2021-07-10,hs300,2021-06-14,002120,韵达股份
2021-07-10,hs300,2021-06-14,002129,中环股份
2021-07-10,hs300,2021-06-14,002142,宁波银行
2021-07-10,hs300,2021-06-14,002146,荣盛发展
2021-07-10,hs300,2021-06-14,002153,石基信息
2021-07-10,hs300,2021-06-14,002157,正邦科技
2021-07-10,hs300,2021-06-14,002179,中航光电
2021-07-10,hs300,2021-06-14,002202,金风科技
2021-07-10,hs300,2021-06-14,002230,科大讯飞
2021-07-10,hs300,2021-06-14,002236,大华股份
2021-07-10,hs300,2021-06-14,002241,歌尔股份
2021-07-10,hs300,2021-06-14,002252,上海莱士
2021-07-10,hs300,2021-06-14,002271,东方雨虹
2021-07-10,hs300,2021-06-14,002304,洋河股份
2021-07-10,hs300,2021-06-14,002311,海大集团
2021-07-10,hs300,2021-06-14,002352,顺丰控股
2021-07-10,hs300,2021-06-14,002371,北方华创
2021-07-10,hs300,2021-06-14,002384,东山精密
2021-07-10,hs300,2021-06-14,002410,广联达
2021-07-10,hs300,2021-06-14,002414,高德红外
2021-07-10,hs300,2021-06-14,002415,海康威视
2021-07-10,hs300,2021-06-14,002422,科伦药业
2021-07-10,hs300,2021-06-14,002456,欧菲光
2021-07-10,hs300,2021-06-14,002460,赣锋锂业
2021-07-10,hs300,2021-06-14,002463,沪电股份
2021-07-10,hs300,2021-06-14,002475,立讯精密
2021-07-10,hs300,2021-06-14,002493,荣盛石化
2021-07-10,hs300,2021-06-14,002508,老板电器
2021-07-10,hs300,2021-06-14,002555,三七互娱
2021-07-10,hs300,2021-06-14,002558,巨人网络
2021-07-10,hs300,2021-06-14,002594,比亚迪
2021-07-10,hs300,2021-06-14,002600,领益智造
2021-07-10,hs300,2021-06-14,002601,龙蟒佰利
2021-07-10,hs300,2021-06-14,002602,世纪华通
2021-07-10,hs300,2021-06-14,002607,中公教育
2021-07-10,hs300,2021-06-14,002624,完美世界
2021-07-10,hs300,2021-06-14,002673,西部证券
2021-07-10,hs300,2021-06-14,002714,牧原股份
2021-07-10,hs300,2021-06-14,002736,国信证券
2021-07-10,hs300,2021-06-14,002739,万达电影
2021-07-10,hs300,2021-06-14,002773,康弘药业
2021-07-10,hs300,2021-06-14,002812,恩捷股份
2021-07-10,hs300,2021-06-14,002821,凯莱英
2021-07-10,hs300,2021-06-14,002841,视源股份
2021-07-10,hs300,2021-06-14,002916,深南电路
2021-07-10,hs300,2021-06-14,002938,鹏鼎控股
2021-07-10,hs300,2021-06-14,002939,长城证券
2021-07-10,hs300,2021-06-14,002945,华林证券
2021-07-10,hs300,2021-06-14,002958,青农商行
2021-07-10,hs300,2021-06-14,003816,中国广核
2021-07-10,hs300,2021-06-14,300003,乐普医疗
2021-07-10,hs300,2021-06-14,300014,亿纬锂能
2021-07-10,hs300,2021-06-14,300015,爱尔眼科
2021-07-10,hs300,2021-06-14,300033,同花顺
2021-07-10,hs300,2021-06-14,300059,东方财富
2021-07-10,hs300,2021-06-14,300122,智飞生物
2021-07-10,hs300,2021-06-14,300124,汇川技术
2021-07-10,hs300,2021-06-14,300136,信维通信
2021-07-10,hs300,2021-06-14,300142,沃森生物
2021-07-10,hs300,2021-06-14,300144,宋城演艺
2021-07-10,hs300,2021-06-14,300347,泰格医药
2021-07-10,hs300,2021-06-14,300408,三环集团
2021-07-10,hs300,2021-06-14,300413,芒果超媒
2021-07-10,hs300,2021-06-14,300433,蓝思科技
2021-07-10,hs300,2021-06-14,300498,温氏股份
2021-07-10,hs300,2021-06-14,300529,健帆生物
2021-07-10,hs300,2021-06-14,300601,康泰生物
2021-07-10,hs300,2021-06-14,300628,亿联网络
2021-07-10,hs300,2021-06-14,300676,华大基因
2021-07-10,zz500,2021-06-14,600006,东风汽车
2021-07-10,zz500,2021-06-14,600008,首创股份
2021-07-10,zz500,2021-06-14,600021,上海电力
2021-07-10,zz500,2021-06-14,600022,山东钢铁
2021-07-10,zz500,2021-06-14,600026,中远海能
2021-07-10,zz500,2021-06-14,600037,歌华有线
2021-07-10,zz500,2021-06-14,600038,中直股份
2021-07-10,zz500,2021-06-14,600039,四川路桥
2021-07-10,zz500,2021-06-14,600053,九鼎投资
2021-07-10,zz500,2021-06-14,600056,中国医药
2021-07-10,zz500,2021-06-14,600060,海信视像
2021-07-10,zz500,2021-06-14,600062,华润双鹤
2021-07-10,zz500,2021-06-14,600064,南京高科
2021-07-10,zz500,2021-06-14,600073,上海梅林
2021-07-10,zz500,2021-06-14,600079,人福医药
2021-07-10,zz500,2021-06-14,600089,特变电工
2021-07-10,zz500,2021-06-14,600094,大名城
2021-07-10,zz500,2021-06-14,600120,浙江东方
2021-07-10,zz500,2021-06-14,600126,杭钢股份
2021-07-10,zz500,2021-06-14,600131,国网信通
2021-07-10,zz500,2021-06-14,600132,重庆啤酒
2021-07-10,zz500,2021-06-14,600141,兴发集团
2021-07-10,zz500,2021-06-14,600143,金发科技
2021-07-10,zz500,2021-06-14,600153,建发股份
2021-07-10,zz500,2021-06-14,600155,华创阳安
2021-07-10,zz500,2021-06-14,600158,中体产业
2021-07-10,zz500,2021-06-14,600160,巨化股份
2021-07-10,zz500,2021-06-14,600166,福田汽车
2021-07-10,zz500,2021-06-14,600167,联美控股
2021-07-10,zz500,2021-06-14,600170,上海建工
2021-07-10,zz500,2021-06-14,600171,上海贝岭
2021-07-10,zz500,2021-06-14,600188,兖州煤业
2021-07-10,zz500,2021-06-14,600195,中牧股份
2021-07-10,zz500,2021-06-14,600201,生物股份
2021-07-10,zz500,2021-06-14,600216,浙江医药
2021-07-10,zz500,2021-06-14,600219,南山铝业
2021-07-10,zz500,2021-06-14,600256,广汇能源
2021-07-10,zz500,2021-06-14,600258,首旅酒店
2021-07-10,zz500,2021-06-14,600259,广晟有色
2021-07-10,zz500,2021-06-14,600260,凯乐科技
2021-07-10,zz500,2021-06-14,600266,城建发展
2021-07-10,zz500,2021-06-14,600273,嘉化能源
2021-07-10,zz500,2021-06-14,600277,亿利洁能
2021-07-10,zz500,2021-06-14,600282,南钢股份
2021-07-10,zz500,2021-06-14,600291,*ST西水
2021-07-10,zz500,2021-06-14,600307,酒钢宏兴
2021-07-10,zz500,2021-06-14,600312,平高电气
2021-07-10,zz500,2021-06-14,600315,上海家化
2021-07-10,zz500,2021-06-14,600316,洪都航空
2021-07-10,zz500,2021-06-14,600325,华发股份
2021-07-10,zz500,2021-06-14,600329,中新药业
2021-07-10,zz500,2021-06-14,600338,西藏珠峰
2021-07-10,zz500,2021-06-14,600339,中油工程
2021-07-10,zz500,2021-06-14,600348,华阳股份
2021-07-10,zz500,2021-06-14,600350,山东高速
2021-07-10,zz500,2021-06-14,600372,中航电子
2021-07-10,zz500,2021-06-14,600373,中文传媒
2021-07-10,zz500,2021-06-14,600376,首开股份
2021-07-10,zz500,2021-06-14,600380,健康元
2021-07-10,zz500,2021-06-14,600388,龙净环保
2021-07-10,zz500,2021-06-14,600392,盛和资源
2021-07-10,zz500,2021-06-14,600398,海澜之家
2021-07-10,zz500,2021-06-14,600409,三友化工
2021-07-10,zz500,2021-06-14,600410,华胜天成
2021-07-10,zz500,2021-06-14,600415,小商品城
2021-07-10,zz500,2021-06-14,600418,江淮汽车
2021-07-10,zz500,2021-06-14,600426,华鲁恒升
2021-07-10,zz500,2021-06-14,600435,北方导航
2021-07-10,zz500,2021-06-14,600446,金证股份
2021-07-10,zz500,2021-06-14,600460,士兰微
2021-07-10,zz500,2021-06-14,600466,蓝光发展
2021-07-10,zz500,2021-06-14,600486,扬农化工
2021-07-10,zz500,2021-06-14,600497,驰宏锌锗
2021-07-10,zz500,2021-06-14,600500,中化国际
2021-07-10,zz500,2021-06-14,600507,方大特钢
2021-07-10,zz500,2021-06-14,600511,国药股份
2021-07-10,zz500,2021-06-14,600516,方大炭素
2021-07-10,zz500,2021-06-14,600517,国网英大
